"year","state","state_po","office","candidate","party","candidatevotes","totalvotes","pctfor","lean","enaction"
1976,"Colorado","CO","US President","Carter, Jimmy","democrat",460801,1081440,0.426099459979287,0.114178317798491,2019
1976,"Colorado","CO","US President","Ford, Gerald","republican",584278,1081440,0.540277777777778,0.114178317798491,2019
1976,"Connecticut","CT","US President","Carter, Jimmy","democrat",647895,1386355,0.467337009640388,0.0514774354332044,2008
1976,"Connecticut","CT","US President","Ford, Gerald","republican",719261,1386355,0.518814445073592,0.0514774354332044,2008
1976,"Delaware","DE","US President","Carter, Jimmy","democrat",122461,235642,0.519690887023536,-0.0538146849882449,2010
1976,"Delaware","DE","US President","Ford, Gerald","republican",109780,235642,0.465876202035291,-0.0538146849882449,2010
1976,"District of Columbia","DC","US President","Carter, Jimmy","democrat",137818,168830,0.816312266777232,-0.651217200734467,2009
1976,"District of Columbia","DC","US President","Ford, Gerald","republican",27873,168830,0.165095066042765,-0.651217200734467,2009
1976,"Illinois","IL","US President","Carter, Jimmy","democrat",2271295,4721282,0.481075902689142,0.0196925326637977,2013
1976,"Illinois","IL","US President","Ford, Gerald","republican",2364269,4721282,0.50076843535294,0.0196925326637977,2013
1976,"Indiana","IN","US President","Carter, Jimmy","democrat",1014714,2220362,0.457003857929473,0.0762236067812366,1995
1976,"Indiana","IN","US President","Ford, Gerald","republican",1183958,2220362,0.533227464710709,0.0762236067812366,1995
1976,"Kentucky","KY","US President","Carter, Jimmy","democrat",615717,1167142,0.527542492687265,-0.0718550099302399,2010
1976,"Kentucky","KY","US President","Ford, Gerald","republican",531852,1167142,0.455687482757025,-0.0718550099302399,2010
1976,"Maine","ME","US President","Carter, Jimmy","democrat",232279,482968,0.480940766261947,0.00836701396365802,2004
1976,"Maine","ME","US President","Ford, Gerald","republican",236320,482968,0.489307780225605,0.00836701396365802,2004
1976,"Maryland","MD","US President","Carter, Jimmy","democrat",759612,1432273,0.530354199234364,-0.0607083984687277,2010
1976,"Maryland","MD","US President","Ford, Gerald","republican",672661,1432273,0.469645800765636,-0.0607083984687277,2010
1976,"Mississippi","MS","US President","Carter, Jimmy","democrat",381329,768390,0.496270123244706,-0.0188485014120434,1997
1976,"Mississippi","MS","US President","Ford, Gerald","republican",366846,768390,0.477421621832663,-0.0188485014120434,1997
1976,"Nebraska","NE","US President","Carter, Jimmy","democrat",233293,606749,0.384496719401268,0.207542163233891,1994
1976,"Nebraska","NE","US President","Ford, Gerald","republican",359219,606749,0.592038882635159,0.207542163233891,1994
1976,"New Mexico","NM","US President","Carter, Jimmy","democrat",201148,416590,0.482844043303968,0.0246549365083175,2016
1976,"New Mexico","NM","US President","Ford, Gerald","republican",211419,416590,0.507498979812285,0.0246549365083175,2016
1976,"North Carolina","NC","US President","Carter, Jimmy","democrat",927365,1677906,0.552691867124857,-0.110497846720853,2016
1976,"North Carolina","NC","US President","Ford, Gerald","republican",741960,1677906,0.442194020404004,-0.110497846720853,2016
1976,"Ohio","OH","US President","Carter, Jimmy","democrat",2009959,4110456,0.488986866663942,-0.00227055100456008,1981
1976,"Ohio","OH","US President","Ford, Gerald","republican",2000626,4110456,0.486716315659382,-0.00227055100456008,1981
1976,"South Carolina","SC","US President","Carter, Jimmy","democrat",450807,802583,0.561695176698236,-0.130401466265794,1997
1976,"South Carolina","SC","US President","Ford, Gerald","republican",346149,802583,0.431293710432441,-0.130401466265794,1997
1976,"Utah","UT","US President","Carter, Jimmy","democrat",182110,541218,0.336481787375882,0.287865518146107,2018
1976,"Utah","UT","US President","Ford, Gerald","republican",337908,541218,0.624347305521989,0.287865518146107,2018
1976,"Vermont","VT","US President","Carter, Jimmy","democrat",77798,183902,0.423040532457505,0.122831725592979,2010
1976,"Vermont","VT","US President","Ford, Gerald","republican",100387,183902,0.545872258050483,0.122831725592979,2010
1976,"Virginia","VA","US President","Carter, Jimmy","democrat",813896,1697094,0.479582156321335,0.0133510577493056,2004
1976,"Virginia","VA","US President","Ford, Gerald","republican",836554,1697094,0.492933214070641,0.0133510577493056,2004
1976,"West Virginia","WV","US President","Carter, Jimmy","democrat",435864,750590,0.580695186453323,-0.161390372906647,2013
1976,"West Virginia","WV","US President","Ford, Gerald","republican",314726,750590,0.419304813546677,-0.161390372906647,2013
1980,"Colorado","CO","US President","Carter, Jimmy","democrat",368009,1184450,0.31070032504538,0.239989024441724,2019
1980,"Colorado","CO","US President","Reagan, Ronald","republican",652264,1184450,0.550689349487104,0.239989024441724,2019
1980,"Connecticut","CT","US President","Carter, Jimmy","democrat",541732,1406285,0.385222056695478,0.0963375133774448,2008
1980,"Connecticut","CT","US President","Reagan, Ronald","republican",677210,1406285,0.481559570072923,0.0963375133774448,2008
1980,"Delaware","DE","US President","Carter, Jimmy","democrat",105754,235668,0.44874144983621,0.0233294295364666,2010
1980,"Delaware","DE","US President","Reagan, Ronald","republican",111252,235668,0.472070879372677,0.0233294295364666,2010
1980,"District of Columbia","DC","US President","Carter, Jimmy","democrat",130231,173889,0.748931789819943,-0.61486350487955,2009
1980,"District of Columbia","DC","US President","Reagan, Ronald","republican",23313,173889,0.134068284940393,-0.61486350487955,2009
1980,"Illinois","IL","US President","Carter, Jimmy","democrat",1981413,4749721,0.417164081848176,0.0792964470965768,2013
1980,"Illinois","IL","US President","Reagan, Ronald","republican",2358049,4749721,0.496460528944753,0.0792964470965768,2013
1980,"Indiana","IN","US President","Carter, Jimmy","democrat",844197,2242033,0.376531924373995,0.183520492338873,1995
1980,"Indiana","IN","US President","Reagan, Ronald","republican",1255656,2242033,0.560052416712867,0.183520492338873,1995
1980,"Kentucky","KY","US President","Carter, Jimmy","democrat",617417,1295627,0.476539158260827,0.0137825161099607,2010
1980,"Kentucky","KY","US President","Reagan, Ronald","republican",635274,1295627,0.490321674370787,0.0137825161099607,2010
1980,"Maine","ME","US President","Carter, Jimmy","democrat",220974,523011,0.422503541990513,0.0335518755819667,2004
1980,"Maine","ME","US President","Reagan, Ronald","republican",238522,523011,0.456055417572479,0.0335518755819667,2004
1980,"Maryland","MD","US President","Carter, Jimmy","democrat",726161,1540496,0.471381295374996,-0.0295716444573696,2010
1980,"Maryland","MD","US President","Reagan, Ronald","republican",680606,1540496,0.441809650917627,-0.0295716444573696,2010
1980,"Mississippi","MS","US President","Carter, Jimmy","democrat",429281,891750,0.481391645640594,0.0132413793103448,1997
1980,"Mississippi","MS","US President","Reagan, Ronald","republican",441089,891750,0.494633024950939,0.0132413793103448,1997
1980,"Nebraska","NE","US President","Carter, Jimmy","democrat",166424,639533,0.260227384669751,0.395272800621704,1994
1980,"Nebraska","NE","US President","Reagan, Ronald","republican",419214,639533,0.655500185291455,0.395272800621704,1994
1980,"New Mexico","NM","US President","Carter, Jimmy","democrat",167826,456237,0.367848289375916,0.181819975144497,2016
1980,"New Mexico","NM","US President","Reagan, Ronald","republican",250779,456237,0.549668264520414,0.181819975144497,2016
1980,"North Carolina","NC","US President","Carter, Jimmy","democrat",875635,1855833,0.471828553539031,0.0212211982435919,2016
1980,"North Carolina","NC","US President","Reagan, Ronald","republican",915018,1855833,0.493049751782623,0.0212211982435919,2016
1980,"Ohio","OH","US President","Carter, Jimmy","democrat",1752414,4283603,0.409098135378092,0.10601612707807,1981
1980,"Ohio","OH","US President","Reagan, Ronald","republican",2206545,4283603,0.515114262456161,0.10601612707807,1981
1980,"South Carolina","SC","US President","Carter, Jimmy","democrat",428220,888258,0.482089663138413,0.0124479599395671,1997
1980,"South Carolina","SC","US President","Reagan, Ronald","republican",439277,888258,0.49453762307798,0.0124479599395671,1997
1980,"Utah","UT","US President","Carter, Jimmy","democrat",124266,604152,0.20568664839312,0.522088812087024,2018
1980,"Utah","UT","US President","Reagan, Ronald","republican",439687,604152,0.727775460480144,0.522088812087024,2018
1980,"Vermont","VT","US President","Carter, Jimmy","democrat",81952,213299,0.384211834092049,0.0594283142443237,2010
1980,"Vermont","VT","US President","Reagan, Ronald","republican",94628,213299,0.443640148336373,0.0594283142443237,2010
1980,"Virginia","VA","US President","Carter, Jimmy","democrat",752174,1866032,0.40308740686119,0.127240583226869,2004
1980,"Virginia","VA","US President","Reagan, Ronald","republican",989609,1866032,0.530327990088059,0.127240583226869,2004
1980,"West Virginia","WV","US President","Carter, Jimmy","democrat",367462,737715,0.498108348074799,-0.0450797394657829,2013
1980,"West Virginia","WV","US President","Reagan, Ronald","republican",334206,737715,0.453028608609016,-0.0450797394657829,2013
1984,"Colorado","CO","US President","Mondale, Walter","democrat",454975,1295380,0.351228983001127,0.283192576695641,2019
1984,"Colorado","CO","US President","Reagan, Ronald","republican",821817,1295380,0.634421559696769,0.283192576695641,2019
1984,"Connecticut","CT","US President","Mondale, Walter","democrat",569597,1466900,0.388299815938373,0.219019701411139,2008
1984,"Connecticut","CT","US President","Reagan, Ronald","republican",890877,1466900,0.607319517349513,0.219019701411139,2008
1984,"Delaware","DE","US President","Mondale, Walter","democrat",101656,254572,0.399321213644863,0.198505727259871,2010
1984,"Delaware","DE","US President","Reagan, Ronald","republican",152190,254572,0.597826940904734,0.198505727259871,2010
1984,"District of Columbia","DC","US President","Mondale, Walter","democrat",180408,211288,0.853848775131574,-0.716552762106698,2009
1984,"District of Columbia","DC","US President","Reagan, Ronald","republican",29009,211288,0.137296013024876,-0.716552762106698,2009
1984,"Illinois","IL","US President","Mondale, Walter","democrat",2086499,4819088,0.432965532067478,0.128780383342242,2013
1984,"Illinois","IL","US President","Reagan, Ronald","republican",2707103,4819088,0.561745915409721,0.128780383342242,2013
1984,"Indiana","IN","US President","Mondale, Walter","democrat",841481,2233069,0.37682713789856,0.239916007969302,1995
1984,"Indiana","IN","US President","Reagan, Ronald","republican",1377230,2233069,0.616743145867862,0.239916007969302,1995
1984,"Kentucky","KY","US President","Mondale, Walter","democrat",539539,1369345,0.394012465813948,0.206056910420676,2010
1984,"Kentucky","KY","US President","Reagan, Ronald","republican",821702,1369345,0.600069376234623,0.206056910420676,2010
1984,"Maine","ME","US President","Mondale, Walter","democrat",214515,553144,0.387810407416514,0.220530277830004,2004
1984,"Maine","ME","US President","Reagan, Ronald","republican",336500,553144,0.608340685246518,0.220530277830004,2004
1984,"Maryland","MD","US President","Mondale, Walter","democrat",787935,1675873,0.470163908601666,0.0548866173033398,2010
1984,"Maryland","MD","US President","Reagan, Ronald","republican",879918,1675873,0.525050525905006,0.0548866173033398,2010
1984,"Mississippi","MS","US President","Mondale, Walter","democrat",352192,941104,0.374232815926826,0.244590395960489,1997
1984,"Mississippi","MS","US President","Reagan, Ronald","republican",582377,941104,0.618823211887315,0.244590395960489,1997
1984,"Nebraska","NE","US President","Mondale, Walter","democrat",187866,652090,0.288098268643899,0.417408639911669,1994
1984,"Nebraska","NE","US President","Reagan, Ronald","republican",460054,652090,0.705506908555568,0.417408639911669,1994
1984,"New Mexico","NM","US President","Mondale, Walter","democrat",201769,514370,0.392264323347007,0.204778661274958,2016
1984,"New Mexico","NM","US President","Reagan, Ronald","republican",307101,514370,0.597042984621965,0.204778661274958,2016
1984,"North Carolina","NC","US President","Mondale, Walter","democrat",824287,2175361,0.378919636786722,0.240049352728122,2016
1984,"North Carolina","NC","US President","Reagan, Ronald","republican",1346481,2175361,0.618968989514844,0.240049352728122,2016
1984,"Ohio","OH","US President","Mondale, Walter","democrat",1825440,4563235,0.400031994845762,0.18695486864034,1981
1984,"Ohio","OH","US President","Reagan, Ronald","republican",2678559,4563235,0.586986863486101,0.18695486864034,1981
1984,"South Carolina","SC","US President","Mondale, Walter","democrat",344459,968529,0.355651715126754,0.279888366791289,1997
1984,"South Carolina","SC","US President","Reagan, Ronald","republican",615539,968529,0.635540081918043,0.279888366791289,1997
1984,"Utah","UT","US President","Mondale, Walter","democrat",155369,629656,0.246752194849251,0.498265719694563,2018
1984,"Utah","UT","US President","Reagan, Ronald","republican",469105,629656,0.745017914543814,0.498265719694563,2018
1984,"Vermont","VT","US President","Mondale, Walter","democrat",95730,234561,0.408124112704158,0.171106876249675,2010
1984,"Vermont","VT","US President","Reagan, Ronald","republican",135865,234561,0.579230988953833,0.171106876249675,2010
1984,"Virginia","VA","US President","Mondale, Walter","democrat",796250,2146635,0.370929384827882,0.251942225855816,2004
1984,"Virginia","VA","US President","Reagan, Ronald","republican",1337078,2146635,0.622871610683698,0.251942225855816,2004
1984,"West Virginia","WV","US President","Mondale, Walter","democrat",328125,735742,0.445978345670085,0.105142835396104,2013
1984,"West Virginia","WV","US President","Reagan, Ronald","republican",405483,735742,0.551121181066189,0.105142835396104,2013
1988,"Colorado","CO","US President","Dukakis, Michael","democrat",621453,1372394,0.452824043241227,0.0777648401260863,2019
1988,"Colorado","CO","US President","Bush, George H.W.","republican",728177,1372394,0.530588883367313,0.0777648401260863,2019
1988,"Connecticut","CT","US President","Dukakis, Michael","democrat",676584,1443394,0.468745193620037,0.0510304185828679,2008
1988,"Connecticut","CT","US President","Bush, George H.W.","republican",750241,1443394,0.519775612202905,0.0510304185828679,2008
1988,"Delaware","DE","US President","Dukakis, Michael","democrat",108647,249891,0.434777563017476,0.1240220736241,2010
1988,"Delaware","DE","US President","Bush, George H.W.","republican",139639,249891,0.558799636641576,0.1240220736241,2010
1988,"District of Columbia","DC","US President","Dukakis, Michael","democrat",159407,192877,0.826469719043743,-0.683425188073228,2009
1988,"District of Columbia","DC","US President","Bush, George H.W.","republican",27590,192877,0.143044530970515,-0.683425188073228,2009
1988,"Illinois","IL","US President","Dukakis, Michael","democrat",2215940,4559120,0.486045552650512,0.0208371352366246,2013
1988,"Illinois","IL","US President","Bush, George H.W.","republican",2310939,4559120,0.506882687887136,0.0208371352366246,2013
1988,"Indiana","IN","US President","Dukakis, Michael","democrat",860643,2168621,0.396861876741026,0.201565879884037,1995
1988,"Indiana","IN","US President","Bush, George H.W.","republican",1297763,2168621,0.598427756625063,0.201565879884037,1995
1988,"Kentucky","KY","US President","Dukakis, Michael","democrat",580368,1322517,0.438835946910323,0.116378844279506,2010
1988,"Kentucky","KY","US President","Bush, George H.W.","republican",734281,1322517,0.55521479118983,0.116378844279506,2010
1988,"Maine","ME","US President","Dukakis, Michael","democrat",243569,555035,0.438835388759267,0.114518904213248,2004
1988,"Maine","ME","US President","Bush, George H.W.","republican",307131,555035,0.553354292972515,0.114518904213248,2004
1988,"Maryland","MD","US President","Dukakis, Michael","democrat",826304,1714358,0.481990342740548,0.0290855235604233,2010
1988,"Maryland","MD","US President","Bush, George H.W.","republican",876167,1714358,0.511075866300971,0.0290855235604233,2010
1988,"Mississippi","MS","US President","Dukakis, Michael","democrat",363921,931527,0.390671445916221,0.208226922032319,1997
1988,"Mississippi","MS","US President","Bush, George H.W.","republican",557890,931527,0.59889836794854,0.208226922032319,1997
1988,"Nebraska","NE","US President","Dukakis, Michael","democrat",259235,661465,0.391910380745769,0.209717823316426,1994
1988,"Nebraska","NE","US President","Bush, George H.W.","republican",397956,661465,0.601628204062195,0.209717823316426,1994
1988,"New Mexico","NM","US President","Dukakis, Michael","democrat",244497,521387,0.468935742548241,0.0495677874592194,2016
1988,"New Mexico","NM","US President","Bush, George H.W.","republican",270341,521387,0.518503530007461,0.0495677874592194,2016
1988,"North Carolina","NC","US President","Dukakis, Michael","democrat",890167,2134370,0.417063114642728,0.162619883150532,2016
1988,"North Carolina","NC","US President","Bush, George H.W.","republican",1237258,2134370,0.57968299779326,0.162619883150532,2016
1988,"Ohio","OH","US President","Dukakis, Michael","democrat",1939629,4393585,0.441468413607567,0.108549168845032,1981
1988,"Ohio","OH","US President","Bush, George H.W.","republican",2416549,4393585,0.550017582452598,0.108549168845032,1981
1988,"South Carolina","SC","US President","Dukakis, Michael","democrat",370554,986009,0.375811985488976,0.239236153016859,1997
1988,"South Carolina","SC","US President","Bush, George H.W.","republican",606443,986009,0.615048138505835,0.239236153016859,1997
1988,"Utah","UT","US President","Dukakis, Michael","democrat",207343,647008,0.320464352836441,0.34172529551412,2018
1988,"Utah","UT","US President","Bush, George H.W.","republican",428442,647008,0.662189648350561,0.34172529551412,2018
1988,"Vermont","VT","US President","Dukakis, Michael","democrat",115775,243328,0.475798099684377,0.0351624145186744,2010
1988,"Vermont","VT","US President","Bush, George H.W.","republican",124331,243328,0.510960514203051,0.0351624145186744,2010
1988,"Virginia","VA","US President","Dukakis, Michael","democrat",859799,2191609,0.392314048719457,0.2050379424432,2004
1988,"Virginia","VA","US President","Bush, George H.W.","republican",1309162,2191609,0.597351991162657,0.2050379424432,2004
1988,"West Virginia","WV","US President","Dukakis, Michael","democrat",341016,653311,0.521981108537894,-0.0473755990638456,2013
1988,"West Virginia","WV","US President","Bush, George H.W.","republican",310065,653311,0.474605509474048,-0.0473755990638456,2013
1992,"Colorado","CO","US President","Clinton, Bill","democrat",629681,1569180,0.401280286519074,-0.0425897602569495,2019
1992,"Colorado","CO","US President","Bush, George H.W.","republican",562850,1569180,0.358690526262124,-0.0425897602569495,2019
1992,"Connecticut","CT","US President","Clinton, Bill","democrat",682318,1616156,0.42218572959541,-0.0643533173777779,2008
1992,"Connecticut","CT","US President","Bush, George H.W.","republican",578313,1616156,0.357832412217632,-0.0643533173777779,2008
1992,"Delaware","DE","US President","Clinton, Bill","democrat",126054,289620,0.435239279055314,-0.0819729300462675,2010
1992,"Delaware","DE","US President","Bush, George H.W.","republican",102313,289620,0.353266349009046,-0.0819729300462675,2010
1992,"District of Columbia","DC","US President","Clinton, Bill","democrat",192619,227572,0.84640904856485,-0.755457613414656,2009
1992,"District of Columbia","DC","US President","Bush, George H.W.","republican",20698,227572,0.0909514351501942,-0.755457613414656,2009
1992,"Illinois","IL","US President","Clinton, Bill","democrat",2453350,5050157,0.485796778199173,-0.142422106877073,2013
1992,"Illinois","IL","US President","Bush, George H.W.","republican",1734096,5050157,0.343374671322099,-0.142422106877073,2013
1992,"Indiana","IN","US President","Clinton, Bill","democrat",848420,2305871,0.36793905643464,0.061128744843055,1995
1992,"Indiana","IN","US President","Bush, George H.W.","republican",989375,2305871,0.429067801277695,0.061128744843055,1995
1992,"Kentucky","KY","US President","Clinton, Bill","democrat",665104,1492900,0.445511420724764,-0.0321026190635676,2010
1992,"Kentucky","KY","US President","Bush, George H.W.","republican",617178,1492900,0.413408801661196,-0.0321026190635676,2010
1992,"Maine","ME","US President","Clinton, Bill","democrat",263420,679499,0.3876679730213,-0.0837617126736022,2004
1992,"Maine","ME","US President","Bush, George H.W.","republican",206504,679499,0.303906260347697,-0.0837617126736022,2004
1992,"Maryland","MD","US President","Clinton, Bill","democrat",988571,1984580,0.498126051859839,-0.141832024912072,2010
1992,"Maryland","MD","US President","Bush, George H.W.","republican",707094,1984580,0.356294026947767,-0.141832024912072,2010
1992,"Mississippi","MS","US President","Clinton, Bill","democrat",400258,981793,0.407680641438674,0.0891583052639406,1997
1992,"Mississippi","MS","US President","Bush, George H.W.","republican",487793,981793,0.496838946702615,0.0891583052639406,1997
1992,"Nebraska","NE","US President","Clinton, Bill","democrat",216864,737546,0.294034541574356,0.17194046201864,1994
1992,"Nebraska","NE","US President","Bush, George H.W.","republican",343678,737546,0.465975003592996,0.17194046201864,1994
1992,"New Mexico","NM","US President","Clinton, Bill","democrat",261617,569986,0.458988466383385,-0.085603856936837,2016
1992,"New Mexico","NM","US President","Bush, George H.W.","republican",212824,569986,0.373384609446548,-0.085603856936837,2016
1992,"North Carolina","NC","US President","Clinton, Bill","democrat",1114042,2611850,0.426533683021613,0.00789440434940752,2016
1992,"North Carolina","NC","US President","Bush, George H.W.","republican",1134661,2611850,0.434428087371021,0.00789440434940752,2016
1992,"Ohio","OH","US President","Clinton, Bill","democrat",1984942,4939967,0.401812805632102,-0.0183466812632554,1981
1992,"Ohio","OH","US President","Bush, George H.W.","republican",1894310,4939967,0.383466124368847,-0.0183466812632554,1981
1992,"South Carolina","SC","US President","Clinton, Bill","democrat",525514,1228912,0.427625411746325,0.0423081555066596,1997
1992,"South Carolina","SC","US President","Bush, George H.W.","republican",577507,1228912,0.469933567252985,0.0423081555066596,1997
1992,"Utah","UT","US President","Clinton, Bill","democrat",183429,743998,0.246545017594133,0.187101309412122,2018
1992,"Utah","UT","US President","Bush, George H.W.","republican",322632,743998,0.433646327006255,0.187101309412122,2018
1992,"Vermont","VT","US President","Clinton, Bill","democrat",133592,289701,0.461137517647506,-0.156954929392719,2010
1992,"Vermont","VT","US President","Bush, George H.W.","republican",88122,289701,0.304182588254787,-0.156954929392719,2010
1992,"Virginia","VA","US President","Clinton, Bill","democrat",1038650,2559129,0.405860744026581,0.0437129195128499,2004
1992,"Virginia","VA","US President","Bush, George H.W.","republican",1150517,2559129,0.449573663539431,0.0437129195128499,2004
1992,"West Virginia","WV","US President","Clinton, Bill","democrat",331001,683677,0.484148216189809,-0.13021792454624,2013
1992,"West Virginia","WV","US President","Bush, George H.W.","republican",241974,683677,0.353930291643569,-0.13021792454624,2013
1996,"Colorado","CO","US President","Clinton, Bill","democrat",671152,1510702,0.444264984093488,0.0136995913158254,2019
1996,"Colorado","CO","US President","Dole, Robert","republican",691848,1510702,0.457964575409313,0.0136995913158254,2019
1996,"Connecticut","CT","US President","Clinton, Bill","democrat",735740,1392614,0.528315814719657,-0.181407769848644,2008
1996,"Connecticut","CT","US President","Dole, Robert","republican",483109,1392614,0.346908044871012,-0.181407769848644,2008
1996,"Delaware","DE","US President","Clinton, Bill","democrat",140355,270810,0.518278497839814,-0.15247959824231,2010
1996,"Delaware","DE","US President","Dole, Robert","republican",99062,270810,0.365798899597504,-0.15247959824231,2010
1996,"District of Columbia","DC","US President","Clinton, Bill","democrat",158220,185726,0.851900110916081,-0.758542153494933,2009
1996,"District of Columbia","DC","US President","Dole, Robert","republican",17339,185726,0.0933579574211473,-0.758542153494933,2009
1996,"Illinois","IL","US President","Clinton, Bill","democrat",2341744,4311391,0.543152778302873,-0.175053248475956,2013
1996,"Illinois","IL","US President","Dole, Robert","republican",1587021,4311391,0.368099529826917,-0.175053248475956,2013
1996,"Indiana","IN","US President","Clinton, Bill","democrat",887424,2135431,0.415571376457493,0.0558524251076247,1995
1996,"Indiana","IN","US President","Dole, Robert","republican",1006693,2135431,0.471423801565117,0.0558524251076247,1995
1996,"Kentucky","KY","US President","Clinton, Bill","democrat",636614,1388708,0.458421784853259,-0.0095995702480291,2010
1996,"Kentucky","KY","US President","Dole, Robert","republican",623283,1388708,0.44882221460523,-0.0095995702480291,2010
1996,"Maine","ME","US President","Clinton, Bill","democrat",312788,605897,0.516239558868917,-0.208632820429875,2004
1996,"Maine","ME","US President","Dole, Robert","republican",186378,605897,0.307606738439042,-0.208632820429875,2004
1996,"Maryland","MD","US President","Clinton, Bill","democrat",966207,1780870,0.542547743518617,-0.159852768590633,2010
1996,"Maryland","MD","US President","Dole, Robert","republican",681530,1780870,0.382694974927985,-0.159852768590633,2010
1996,"Mississippi","MS","US President","Clinton, Bill","democrat",394022,893857,0.440811002207288,0.051256520897638,1997
1996,"Mississippi","MS","US President","Dole, Robert","republican",439838,893857,0.492067523104926,0.051256520897638,1997
1996,"Nebraska","NE","US President","Clinton, Bill","democrat",236761,677415,0.349506580161349,0.187043392898002,1994
1996,"Nebraska","NE","US President","Dole, Robert","republican",363467,677415,0.536549973059351,0.187043392898002,1994
1996,"New Mexico","NM","US President","Clinton, Bill","democrat",273495,556074,0.491832022356737,-0.0732708236673536,2016
1996,"New Mexico","NM","US President","Dole, Robert","republican",232751,556074,0.418561198689383,-0.0732708236673536,2016
1996,"North Carolina","NC","US President","Clinton, Bill","democrat",1107849,2515807,0.440355321374016,0.0469388152588811,2016
1996,"North Carolina","NC","US President","Dole, Robert","republican",1225938,2515807,0.487294136632898,0.0469388152588811,2016
1996,"Ohio","OH","US President","Clinton, Bill","democrat",2148222,4534434,0.473757474472007,-0.0635887522014876,1981
1996,"Ohio","OH","US President","Dole, Robert","republican",1859883,4534434,0.410168722270519,-0.0635887522014876,1981
1996,"South Carolina","SC","US President","Clinton, Bill","democrat",506152,1150182,0.440062529234504,0.0584142335734693,1997
1996,"South Carolina","SC","US President","Dole, Robert","republican",573339,1150182,0.498476762807973,0.0584142335734693,1997
1996,"Utah","UT","US President","Clinton, Bill","democrat",221633,665629,0.332967764325172,0.210745024630838,2018
1996,"Utah","UT","US President","Dole, Robert","republican",361911,665629,0.54371278895601,0.210745024630838,2018
1996,"Vermont","VT","US President","Clinton, Bill","democrat",137894,258449,0.533544335632949,-0.222643538957396,2010
1996,"Vermont","VT","US President","Dole, Robert","republican",80352,258449,0.310900796675553,-0.222643538957396,2010
1996,"Virginia","VA","US President","Clinton, Bill","democrat",1091060,2416642,0.451477711634574,0.019568475595475,2004
1996,"Virginia","VA","US President","Dole, Robert","republican",1138350,2416642,0.471046187230049,0.019568475595475,2004
1996,"West Virginia","WV","US President","Clinton, Bill","democrat",327812,636459,0.515055958042859,-0.147481613112549,2013
1996,"West Virginia","WV","US President","Dole, Robert","republican",233946,636459,0.36757434493031,-0.147481613112549,2013
2000,"Colorado","CO","US President","Gore, Al","democrat",738227,1741368,0.423935090113061,0.0835670576236615,2019
2000,"Colorado","CO","US President","Bush, George W.","republican",883748,1741368,0.507502147736722,0.0835670576236615,2019
2000,"Connecticut","CT","US President","Gore, Al","democrat",816015,1459525,0.559096281324403,-0.17466024905363,2008
2000,"Connecticut","CT","US President","Bush, George W.","republican",561094,1459525,0.384436032270773,-0.17466024905363,2008
2000,"Delaware","DE","US President","Gore, Al","democrat",180068,327529,0.549777271630909,-0.130614388344238,2010
2000,"Delaware","DE","US President","Bush, George W.","republican",137288,327529,0.419162883286671,-0.130614388344238,2010
2000,"District of Columbia","DC","US President","Gore, Al","democrat",171923,201894,0.851550813793377,-0.762033542353909,2009
2000,"District of Columbia","DC","US President","Bush, George W.","republican",18073,201894,0.0895172714394682,-0.762033542353909,2009
2000,"Illinois","IL","US President","Gore, Al","democrat",2589026,4742108,0.545965212095549,-0.120116412363447,2013
2000,"Illinois","IL","US President","Bush, George W.","republican",2019421,4742108,0.425848799732102,-0.120116412363447,2013
2000,"Indiana","IN","US President","Gore, Al","democrat",901980,2199302,0.41012102930839,0.156347786706873,1995
2000,"Indiana","IN","US President","Bush, George W.","republican",1245836,2199302,0.566468816015263,0.156347786706873,1995
2000,"Kentucky","KY","US President","Gore, Al","democrat",638923,1544106,0.413781825859106,0.151283007772782,2010
2000,"Kentucky","KY","US President","Bush, George W.","republican",872520,1544106,0.565064833631888,0.151283007772782,2010
2000,"Maine","ME","US President","Gore, Al","democrat",319951,651817,0.49086016473949,-0.0511416547896112,2004
2000,"Maine","ME","US President","Bush, George W.","republican",286616,651817,0.439718509949879,-0.0511416547896112,2004
2000,"Maryland","MD","US President","Gore, Al","democrat",1144008,2025212,0.564883083845049,-0.163035277294426,2010
2000,"Maryland","MD","US President","Bush, George W.","republican",813827,2025212,0.401847806550623,-0.163035277294426,2010
2000,"Mississippi","MS","US President","Gore, Al","democrat",404614,994184,0.406981001504752,0.169214149493454,1997
2000,"Mississippi","MS","US President","Bush, George W.","republican",572844,994184,0.576195150998206,0.169214149493454,1997
2000,"Nebraska","NE","US President","Gore, Al","democrat",231780,697019,0.332530390132837,0.289923230213237,1994
2000,"Nebraska","NE","US President","Bush, George W.","republican",433862,697019,0.622453620346074,0.289923230213237,1994
2000,"New Mexico","NM","US President","Gore, Al","democrat",286783,598605,0.479085540548442,-0.000611421555115621,2016
2000,"New Mexico","NM","US President","Bush, George W.","republican",286417,598605,0.478474118993326,-0.000611421555115621,2016
2000,"North Carolina","NC","US President","Gore, Al","democrat",1257692,2914990,0.431456711686833,0.128120851186453,2016
2000,"North Carolina","NC","US President","Bush, George W.","republican",1631163,2914990,0.559577562873286,0.128120851186453,2016
2000,"Ohio","OH","US President","Gore, Al","democrat",2183628,4701998,0.464404280903565,0.0354604574480891,1981
